Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
LT,28-Nov-2025,24-Feb-2026,CE,4280.00,-,-,-,126.60,-,115.35,-,-,-,-,-,4069.60
LT,28-Nov-2025,24-Feb-2026,CE,4000.00,-,-,-,241.25,-,244.40,-,-,-,-,-,4069.60
LT,28-Nov-2025,24-Feb-2026,CE,4560.00,-,-,-,59.85,-,46.00,-,-,-,-,-,4069.60
LT,28-Nov-2025,24-Feb-2026,CE,4400.00,-,-,-,93.15,-,79.40,-,-,-,-,-,4069.60
LT,28-Nov-2025,24-Feb-2026,CE,4320.00,-,-,-,114.45,-,102.20,-,-,-,-,-,4069.60
LT,28-Nov-2025,24-Feb-2026,CE,4160.00,-,-,-,169.15,-,162.45,-,-,-,-,-,4069.60
LT,28-Nov-2025,24-Feb-2026,CE,3880.00,-,-,-,307.55,-,320.50,-,-,-,-,-,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,4480.00,2.75,3.75,1.55,2.10,2.20,2.10,87.00,682.42,0.34,190225.00,2975.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,3720.00,-,-,-,205.45,-,377.00,-,-,-,-,-,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,3780.00,-,-,-,286.05,286.05,323.30,-,-,-,175.00,-,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,4520.00,1.20,3.00,1.00,2.10,1.80,2.10,63.00,498.55,0.22,27650.00,4375.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,3280.00,-,-,-,770.00,770.00,806.10,-,-,-,2450.00,-,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,4080.00,90.05,99.00,75.55,82.55,84.75,82.55,1232.00,8984.06,187.58,78050.00,25025.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,4020.00,127.70,138.50,111.00,119.35,122.00,119.35,50.00,362.83,11.08,49350.00,875.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,3200.00,882.00,882.00,882.00,882.00,882.00,885.70,4.00,28.57,6.17,875.00,525.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,4140.00,57.05,67.60,49.00,53.30,55.00,53.30,1367.00,10039.55,135.63,193025.00,-9450.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,4560.00,-,-,-,19.45,-,5.90,-,-,-,-,-,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,3900.00,232.05,233.05,201.05,205.00,205.00,225.45,37.00,266.49,13.96,192325.00,-350.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,4320.00,12.25,15.40,9.95,10.65,11.60,10.65,212.00,1607.00,4.28,81900.00,-2625.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,4100.00,80.05,87.95,66.00,72.15,73.65,72.15,4344.00,31753.72,585.52,372050.00,40600.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,3600.00,-,-,-,414.00,414.00,490.25,-,-,-,7525.00,-,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,3920.00,198.00,211.35,186.50,190.00,189.25,190.00,13.00,93.58,4.40,8225.00,175.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,4260.00,21.00,26.25,17.50,19.25,20.45,19.25,156.00,1168.68,5.70,41825.00,1400.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,4240.00,27.10,31.15,20.85,23.80,24.05,23.80,529.00,3946.80,21.62,113400.00,42175.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,3960.00,164.30,182.20,156.35,156.35,156.35,182.70,14.00,101.20,4.18,19775.00,700.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,3640.00,-,-,-,244.70,-,451.85,-,-,-,-,-,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,3680.00,-,-,-,224.50,-,414.05,-,-,-,-,-,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,4280.00,17.00,22.05,14.50,15.65,16.80,15.65,260.00,1955.15,7.75,72450.00,-12075.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,4040.00,106.90,124.50,98.50,106.90,108.25,106.90,256.00,1858.77,48.85,89425.00,4375.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,4160.00,51.50,58.40,42.00,45.95,46.55,45.95,662.00,4877.00,57.64,70525.00,2625.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,3700.00,-,-,-,430.00,430.00,395.40,-,-,-,16275.00,-,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,4360.00,-,-,-,37.00,37.00,24.60,-,-,-,175.00,-,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,4300.00,15.15,18.55,11.95,13.85,13.95,13.85,913.00,6893.13,22.80,73850.00,26775.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,4180.00,41.60,50.30,35.70,39.15,40.40,39.15,500.00,3694.40,36.90,48825.00,12250.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,4000.00,143.05,153.00,124.00,132.05,135.50,132.05,670.00,4849.08,159.08,249375.00,9625.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,3820.00,-,-,-,290.60,-,289.10,-,-,-,-,-,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,4060.00,93.45,111.40,86.95,94.40,95.45,94.40,914.00,6647.52,153.55,88200.00,20125.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,3660.00,-,-,-,407.00,407.00,432.85,-,-,-,350.00,-,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,3980.00,155.00,166.40,140.00,150.30,150.60,150.30,30.00,217.10,8.15,14525.00,175.00,4069.60
LT,28-Nov-2025,24-Feb-2026,CE,4240.00,-,-,-,139.75,-,129.75,-,-,-,-,-,4069.60
LT,28-Nov-2025,24-Feb-2026,CE,4080.00,-,-,-,202.90,-,200.65,-,-,-,-,-,4069.60
LT,28-Nov-2025,24-Feb-2026,CE,4200.00,-,-,-,153.90,-,145.45,-,-,-,-,-,4069.60
LT,28-Nov-2025,24-Feb-2026,CE,3960.00,-,-,-,262.20,-,268.40,-,-,-,-,-,4069.60
LT,28-Nov-2025,24-Feb-2026,CE,4480.00,-,-,-,74.95,-,60.85,-,-,-,-,-,4069.60
LT,28-Nov-2025,24-Feb-2026,CE,3600.00,-,-,-,502.00,-,540.40,-,-,-,-,-,4069.60
LT,28-Nov-2025,24-Feb-2026,CE,3920.00,-,-,-,284.30,-,293.80,-,-,-,-,-,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,3740.00,358.00,358.00,348.00,351.00,351.00,358.80,3.00,21.48,1.84,1050.00,350.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,4220.00,30.50,36.75,25.20,29.35,28.95,29.35,210.00,1562.16,11.31,23625.00,5075.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,3860.00,-,-,-,220.80,220.80,256.40,-,-,-,1750.00,-,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,4440.00,3.50,5.10,3.00,3.40,3.70,3.40,867.00,6742.29,5.70,223300.00,99400.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,4400.00,6.25,7.30,4.25,5.10,5.30,5.10,1109.00,8549.54,10.24,311850.00,23625.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,3760.00,-,-,-,318.00,318.00,340.90,-,-,-,175.00,-,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,3520.00,-,-,-,530.00,530.00,568.30,-,-,-,175.00,-,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,4120.00,69.05,77.00,57.00,62.25,63.50,62.25,1233.00,9033.56,143.63,193900.00,21175.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,3400.00,-,-,-,720.00,720.00,686.90,-,-,-,8925.00,-,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,3800.00,318.00,318.00,294.45,304.60,306.00,304.60,12.00,86.21,6.41,43400.00,-350.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,3840.00,-,-,-,227.00,227.00,272.55,-,-,-,175.00,-,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,4200.00,38.90,43.40,29.90,33.50,34.25,33.50,2599.00,19263.11,160.46,265825.00,24675.00,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,3880.00,-,-,-,251.90,251.90,240.65,-,-,-,3325.00,-,4069.60
LT,28-Nov-2025,30-Dec-2025,CE,3940.00,193.75,193.75,169.55,169.85,169.85,196.40,14.00,100.94,4.41,4725.00,1400.00,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,4400.00,-,-,-,92.45,-,49.25,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,4000.00,199.00,199.00,175.00,184.50,189.00,184.50,11.00,80.57,3.57,7875.00,1400.00,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,4220.00,-,-,-,105.60,-,100.00,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,3640.00,-,-,-,457.15,-,478.40,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,3940.00,-,-,-,228.45,-,242.25,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,4140.00,-,-,-,133.95,-,132.20,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,4300.00,48.70,59.10,42.00,48.00,48.00,48.00,91.00,692.97,8.20,14525.00,13125.00,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,3860.00,-,-,-,276.10,-,297.85,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,3900.00,-,-,-,251.55,-,269.25,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,3680.00,-,-,-,428.20,-,443.10,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,4020.00,-,-,-,186.40,-,193.15,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,4560.00,-,-,-,60.15,-,23.95,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,4320.00,-,-,-,113.05,-,68.40,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,4440.00,-,-,-,83.35,-,41.45,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,3980.00,-,-,-,206.70,-,216.85,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,3920.00,-,-,-,170.00,170.00,255.55,-,-,-,175.00,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,4040.00,-,-,-,216.10,-,181.90,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,4280.00,-,-,-,124.80,-,79.95,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,3840.00,-,-,-,322.55,-,312.70,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,3880.00,-,-,-,298.95,-,283.35,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,4260.00,-,-,-,93.25,-,86.25,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,3600.00,-,-,-,487.20,-,514.55,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,4520.00,-,-,-,67.15,-,28.90,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,4120.00,-,-,-,90.00,90.00,141.30,-,-,-,1400.00,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,3720.00,-,-,-,400.00,-,408.75,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,4480.00,-,-,-,74.80,-,34.70,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,3760.00,-,-,-,373.10,-,375.50,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,3960.00,-,-,-,255.25,-,229.35,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,3800.00,-,-,-,347.25,-,343.45,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,4360.00,-,-,-,102.25,-,58.20,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,4180.00,-,-,-,119.10,-,115.30,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,4160.00,-,-,-,165.75,-,123.55,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,4100.00,123.70,136.00,117.60,123.75,123.75,123.75,19.00,140.54,4.21,7175.00,2450.00,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,4080.00,-,-,-,198.20,-,160.75,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,4060.00,-,-,-,167.55,-,171.10,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,3820.00,-,-,-,302.00,-,327.90,-,-,-,-,-,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,4200.00,80.05,88.10,75.00,76.00,76.00,107.45,25.00,187.27,3.52,15050.00,1225.00,4069.60
LT,28-Nov-2025,27-Jan-2026,CE,4240.00,-,-,-,137.45,-,92.90,-,-,-,-,-,4069.60
LT,28-Nov-2025,24-Feb-2026,CE,3840.00,-,-,-,332.00,-,348.55,-,-,-,-,-,4069.60
LT,28-Nov-2025,24-Feb-2026,CE,4120.00,-,-,-,185.45,-,180.85,-,-,-,-,-,4069.60
LT,28-Nov-2025,24-Feb-2026,CE,3760.00,-,-,-,384.35,-,408.25,-,-,-,-,-,4069.60
LT,28-Nov-2025,24-Feb-2026,CE,3680.00,-,-,-,441.15,-,472.40,-,-,-,-,-,4069.60
LT,28-Nov-2025,24-Feb-2026,CE,4040.00,-,-,-,221.50,-,221.80,-,-,-,-,-,4069.60
LT,27-Nov-2025,30-Dec-2025,CE,3800.00,305.00,357.00,305.00,320.00,320.00,318.10,67.00,484.46,38.91,43750.00,-875.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,3400.00,705.00,720.00,705.00,720.00,720.00,699.45,2.00,14.39,2.49,8925.00,350.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,4260.00,22.55,38.40,21.30,22.95,23.10,22.95,550.00,4129.19,28.94,40425.00,20650.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,4160.00,54.00,78.45,50.75,51.80,51.45,51.80,1827.00,13505.10,204.54,67900.00,44975.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,3740.00,-,-,-,357.60,357.60,371.15,-,-,-,700.00,-,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,4300.00,36.00,36.00,15.65,16.00,15.65,16.00,658.00,4973.10,21.65,47075.00,47075.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,3840.00,-,-,-,227.00,227.00,284.35,-,-,-,175.00,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,4040.00,-,-,-,216.10,-,191.00,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,4560.00,-,-,-,60.15,-,26.55,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,4140.00,-,-,-,133.95,-,140.00,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,3640.00,-,-,-,457.15,-,490.55,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,3880.00,-,-,-,298.95,-,294.15,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,4520.00,-,-,-,67.15,-,31.90,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,3900.00,-,-,-,251.55,-,279.85,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,3980.00,-,-,-,206.70,-,226.65,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,3600.00,-,-,-,487.20,-,526.80,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,3920.00,-,-,-,170.00,170.00,265.95,-,-,-,175.00,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,4080.00,-,-,-,198.20,-,169.35,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,4200.00,93.00,109.65,90.00,90.00,90.00,114.40,35.00,263.34,6.09,13825.00,4550.00,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,4180.00,-,-,-,119.10,-,122.55,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,3760.00,-,-,-,373.10,-,387.15,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,4060.00,-,-,-,167.55,-,179.95,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,3940.00,-,-,-,228.45,-,252.45,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,3860.00,-,-,-,276.10,-,308.80,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,4020.00,-,-,-,186.40,-,202.45,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,4000.00,185.00,227.00,185.00,192.00,192.00,214.35,39.00,287.35,14.35,6475.00,1575.00,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,4360.00,-,-,-,102.25,-,63.00,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,4220.00,-,-,-,105.60,-,106.70,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,4400.00,-,-,-,92.45,-,53.60,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,4440.00,-,-,-,83.35,-,45.30,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,4480.00,-,-,-,74.80,-,38.10,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,4160.00,-,-,-,165.75,-,131.05,-,-,-,-,-,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,4020.00,136.20,168.80,127.00,127.70,127.70,127.70,223.00,1623.81,55.01,48475.00,-8925.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,3940.00,200.00,226.50,199.70,203.90,203.90,207.25,8.00,58.12,2.96,3325.00,-175.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,4000.00,130.05,184.00,130.00,141.05,141.00,141.05,1626.00,11835.83,453.83,239750.00,-46900.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,4520.00,2.00,4.40,1.45,1.65,1.95,1.65,118.00,933.97,0.59,23275.00,3325.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,3820.00,-,-,-,290.60,-,301.00,-,-,-,-,-,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,3640.00,-,-,-,244.70,-,464.40,-,-,-,-,-,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,4040.00,106.95,153.70,106.95,113.75,113.05,113.75,676.00,4928.08,148.76,85050.00,-24150.00,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,3960.00,-,-,-,255.25,-,239.35,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,4300.00,70.00,70.00,50.00,55.05,55.00,55.05,15.00,114.36,1.49,1400.00,1400.00,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,4280.00,-,-,-,124.80,-,85.80,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,4100.00,138.00,163.95,133.85,142.30,142.30,159.15,37.00,275.02,9.54,4725.00,3500.00,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,3840.00,-,-,-,322.55,-,323.80,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,4240.00,-,-,-,137.45,-,99.35,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,3820.00,-,-,-,302.00,-,339.15,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,3800.00,-,-,-,347.25,-,354.85,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,3720.00,-,-,-,400.00,-,420.60,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,4120.00,-,-,-,90.00,90.00,149.35,-,-,-,1400.00,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,4320.00,-,-,-,113.05,-,73.75,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,3680.00,-,-,-,428.20,-,455.15,-,-,-,-,-,4081.30
LT,27-Nov-2025,27-Jan-2026,CE,4260.00,-,-,-,93.25,-,92.40,-,-,-,-,-,4081.30
LT,27-Nov-2025,24-Feb-2026,CE,3880.00,-,-,-,307.55,-,330.95,-,-,-,-,-,4081.30
LT,27-Nov-2025,24-Feb-2026,CE,3760.00,-,-,-,384.35,-,419.55,-,-,-,-,-,4081.30
LT,27-Nov-2025,24-Feb-2026,CE,4560.00,-,-,-,59.85,-,49.55,-,-,-,-,-,4081.30
LT,27-Nov-2025,24-Feb-2026,CE,4120.00,-,-,-,185.45,-,189.00,-,-,-,-,-,4081.30
LT,27-Nov-2025,24-Feb-2026,CE,4040.00,-,-,-,221.50,-,230.85,-,-,-,-,-,4081.30
LT,27-Nov-2025,24-Feb-2026,CE,4320.00,-,-,-,114.45,-,108.15,-,-,-,-,-,4081.30
LT,27-Nov-2025,24-Feb-2026,CE,4240.00,-,-,-,139.75,-,136.60,-,-,-,-,-,4081.30
LT,27-Nov-2025,24-Feb-2026,CE,4280.00,-,-,-,126.60,-,121.75,-,-,-,-,-,4081.30
LT,27-Nov-2025,24-Feb-2026,CE,4400.00,-,-,-,93.15,-,84.50,-,-,-,-,-,4081.30
LT,27-Nov-2025,24-Feb-2026,CE,4080.00,-,-,-,202.90,-,209.25,-,-,-,-,-,4081.30
LT,27-Nov-2025,24-Feb-2026,CE,3920.00,-,-,-,284.30,-,303.90,-,-,-,-,-,4081.30
LT,27-Nov-2025,24-Feb-2026,CE,3680.00,-,-,-,441.15,-,484.10,-,-,-,-,-,4081.30
LT,27-Nov-2025,24-Feb-2026,CE,3960.00,-,-,-,262.20,-,278.20,-,-,-,-,-,4081.30
LT,27-Nov-2025,24-Feb-2026,CE,3840.00,-,-,-,332.00,-,359.30,-,-,-,-,-,4081.30
LT,27-Nov-2025,24-Feb-2026,CE,3600.00,-,-,-,502.00,-,552.40,-,-,-,-,-,4081.30
LT,27-Nov-2025,24-Feb-2026,CE,4000.00,-,-,-,241.25,-,253.85,-,-,-,-,-,4081.30
LT,27-Nov-2025,24-Feb-2026,CE,4200.00,-,-,-,153.90,-,152.70,-,-,-,-,-,4081.30
LT,27-Nov-2025,24-Feb-2026,CE,4480.00,-,-,-,74.95,-,65.15,-,-,-,-,-,4081.30
LT,27-Nov-2025,24-Feb-2026,CE,4160.00,-,-,-,169.15,-,170.20,-,-,-,-,-,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,4140.00,51.45,89.00,51.45,59.85,59.40,59.85,5439.00,40104.70,699.14,202475.00,76300.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,3680.00,-,-,-,224.50,-,426.55,-,-,-,-,-,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,4200.00,35.95,60.40,35.00,38.00,37.70,38.00,7862.00,58440.09,654.39,241150.00,54425.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,4060.00,100.80,139.25,91.85,101.50,102.00,101.50,1291.00,9428.12,255.57,68075.00,-34650.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,3660.00,-,-,-,407.00,407.00,445.40,-,-,-,350.00,-,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,4400.00,5.75,11.70,5.75,6.20,6.20,6.20,3701.00,28552.22,54.52,288225.00,-24675.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,3980.00,166.50,200.00,156.30,156.30,156.30,156.30,45.00,327.11,13.69,14350.00,-2450.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,4220.00,35.00,51.45,31.55,32.20,32.05,32.20,645.00,4809.02,45.70,18550.00,12250.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,4360.00,-,-,-,37.00,37.00,28.25,-,-,-,175.00,-,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,4100.00,75.00,112.55,69.55,78.90,79.00,78.90,12392.00,90912.05,1999.45,331450.00,35350.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,4320.00,13.40,23.75,13.05,13.30,13.55,13.30,808.00,6134.33,25.85,84525.00,21700.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,3780.00,-,-,-,286.05,286.05,335.45,-,-,-,175.00,-,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,3600.00,-,-,-,414.00,414.00,502.85,-,-,-,7525.00,-,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,4180.00,50.40,68.70,43.65,44.35,44.60,44.35,965.00,7149.99,91.02,36575.00,29400.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,3900.00,221.85,255.00,220.00,221.00,221.00,221.00,64.00,463.17,26.37,192675.00,350.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,4080.00,82.95,125.80,82.95,89.65,90.00,89.65,1591.00,11639.91,280.17,53025.00,-4900.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,3960.00,182.00,214.55,169.30,171.20,169.30,171.20,110.00,797.74,35.44,19075.00,-,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,4120.00,70.00,100.30,67.40,69.00,68.45,69.00,5563.00,40928.50,819.27,172725.00,70350.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,3720.00,-,-,-,205.45,-,389.40,-,-,-,-,-,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,4240.00,25.15,44.90,25.15,27.05,26.90,27.05,1198.00,8964.83,75.67,71225.00,-1050.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,4560.00,-,-,-,19.45,-,7.20,-,-,-,-,-,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,4440.00,5.35,8.20,3.75,4.30,4.35,4.30,1428.00,11109.63,14.07,123900.00,80325.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,4480.00,3.50,5.65,2.25,2.75,2.90,2.75,1901.00,14917.16,13.32,187250.00,173250.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,3760.00,-,-,-,318.00,318.00,353.15,-,-,-,175.00,-,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,3880.00,251.40,259.00,239.00,251.90,251.90,252.15,14.00,101.18,6.12,3325.00,350.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,3520.00,-,-,-,530.00,530.00,580.90,-,-,-,175.00,-,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,3860.00,-,-,-,220.80,220.80,268.05,-,-,-,1750.00,-,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,3280.00,-,-,-,770.00,770.00,818.70,-,-,-,2450.00,-,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,3700.00,410.00,459.30,410.00,430.00,430.00,407.85,4.00,28.91,3.01,16275.00,175.00,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,3920.00,201.15,215.00,201.15,205.80,205.80,205.80,3.00,21.67,1.09,8050.00,-,4081.30
LT,27-Nov-2025,30-Dec-2025,CE,4280.00,17.00,32.65,16.95,19.00,18.95,19.00,1077.00,8115.08,48.35,84525.00,12250.00,4081.30
